longitude        latitude        elevation           val1     val2
113.5894836     51.09154605     274.2129822          57      22
113.3401714     51.09711756     274.8455200          58      22
113.0907989     51.10212568     276.8588562          59      22
112.8413715     51.10657023     282.7409058          60      22
112.5918967     51.11045101     289.6087341          61      22
112.3423809     51.11376786     296.8466187          62      22
112.0928304     51.11652066     306.5380249          63      22
111.8432517     51.11870927     309.1322021          64      22
111.5936512     51.12033363     311.4236755          65      22
111.3440355     51.12139365     314.2976990          66      22
111.0944108     51.12188930     315.8378906          67      22
110.8447837     51.12182056     314.8551636          68      22
110.5951607     51.12118744     312.4319153          69      22
110.3455480     51.11998994     305.9995422          70      22
110.0959523     51.11822814     302.2738037          71      22
109.8463799     51.11590209     299.0363464          72      22
109.5968372     51.11301189     302.4123230          73      22
109.3473308     51.10955766     314.0024109          74      22
109.0978668     51.10553953     319.2451172          75      22
108.8484521     51.10095768     322.2593384          76      22
108.5990928     51.09581229     324.7431641          77      22
108.3497952     51.09010355     326.9661865          78      22
108.1005660     51.08383172     319.3989258          79      22
107.8514114     51.07699704     303.9252930          80      22
107.6023376     51.06959978     277.7469177          81      22
107.3533514     51.06164026     256.1755676          82      22
107.1044605     51.05311883     254.0889587          83      22
106.8556662     51.04403568     253.6018982          84      22
106.6069800     51.03439136     252.4139099          85      22
106.3584065     51.02418618     247.1867981          86      22
106.1099515     51.01342082     249.2921600          87      22
105.8616238     51.00209528     259.4228516          88      22
105.6134258     50.99021011     255.0354919          89      22
105.3653633     50.97776575     242.8604889          90      22
105.1174468     50.96476293     239.2653503          91      22
104.8696786     50.95120196     225.2254639          92      22
104.6220701     50.93708368     219.1249847          93      22
104.3746240     50.92240848     212.7725372          94      22
104.1273441     50.90717678     209.7865295          95      22
103.8802373     50.89138926     208.2365265          96      22
103.6333147     50.87504685     209.0083618          97      22
103.3865752     50.85814975     209.8657990          98      22
103.1400318     50.84069910     209.1604614          99      22
102.8936853     50.82269524     205.3390503         100      22
102.6475433     50.80413900     197.4758148         101      22
102.4016117     50.78503112     191.7095642         102      22
102.1558938     50.76537215     183.5080872         103      22
101.9104026     50.74516343     172.9130096         104      22
101.6651393     50.72440541     170.1549377         105      22
101.4201063     50.70309860     170.8288727         106      22
114.0989594     51.23478788     288.3326721          55      23
113.8488960     51.24151060     278.3301392          56      23
113.5987587     51.24766829     272.9758301          57      23
113.3485550     51.25326070     277.7735291          58      23
113.0982903     51.25828761     283.9112549          59      23
112.8479701     51.26274884     284.8943176          60      23
112.5976019     51.26664419     290.4403687          61      23
112.3471924     51.26997349     300.2486572          62      23
112.0967477     51.27273662     306.1934814          63      23
111.8462746     51.27493345     310.9252319          64      23
111.5957795     51.27656391     319.6362915          65      23
111.3452689     51.27762791     323.2614746          66      23
111.0947493     51.27812542     324.3740540          67      23
110.8442272     51.27805643     322.8916931          68      23
110.5937093     51.27742092     319.6237183          69      23
110.3432018     51.27621893     313.5572205          70      23
110.0927114     51.27445051     309.1923828          71      23
109.8422447     51.27211573     307.6986389          72      23
109.5918080     51.26921468     315.5771179          73      23
109.3414079     51.26574748     320.3338623          74      23
109.0910507     51.26171428     321.6292419          75      23
108.8407433     51.25711523     324.3846130          76      23
108.5904920     51.25195053     327.1753845          77      23
108.3403029     51.24622038     329.3512573          78      23
108.0901831     51.23992503     319.9300232          79      23
107.8401386     51.23306472     303.1535339          80      23
107.5901759     51.22563973     283.0883789          81      23
107.3403016     51.21765037     265.4250793          82      23
107.0905236     51.20909702     258.6300354          83      23
106.8408433     51.19997985     257.8768616          84      23
106.5912723     51.19029941     256.9577332          85      23
106.3418152     51.18005603     255.1166992          86      23
106.0924783     51.16925012     255.0030975          87      23
105.8432696     51.15788222     255.4112549          88      23
105.5941916     51.14595286     248.2118988          89      23
105.3452509     51.13346199     238.8518982          90      23
105.0964579     51.12041059     230.5337830          91      23
104.8478147     51.10679898     216.1104736          92      23
104.5993329     51.09262800     215.2446899          93      23
104.3510152     51.07789804     211.7929230          94      23
104.1028654     51.06260954     209.7065582          95      23
103.8548908     51.04676318     208.1693115          96      23
103.6071022     51.03035989     209.2275085          97      23
103.3594987     51.01339988     207.8770447          98      23
103.1120933     50.99588429     204.2728577          99      23
102.8648869     50.97781348     201.5110168         100      23
102.6178872     50.95918828     192.0054169         101      23
102.3711002     50.94000943     186.8111420         102      23
102.1245291     50.92027748     172.5683594         103      23
101.8781870     50.89999379     166.5586700         104      23
101.6320753     50.87915883     164.9260559         105      23
101.3861964     50.85777309     165.4739685         106      23
114.3609747     51.38357189     309.6995544          54      24
114.1100949     51.39088675     289.4462891          55      24
113.8591350     51.39763472     276.1906738          56      24
113.6081005     51.40381555     265.0740662          57      24
113.3569988     51.40942897     270.2206726          58      24
113.1058335     51.41447481     278.3608398          59      24
112.8546143     51.41895309     284.3115845          60      24
112.6033464     51.42286307     292.9306335          61      24
112.3520367     51.42620489     302.3598938          62      24
112.1006915     51.42897840     308.7333984          63      24
111.8493175     51.43118349     314.8284912          64      24
111.5979212     51.43282007     324.9283447          65      24
111.3465094     51.43388808     330.9111633          66      24
111.0950884     51.43438746     332.9198914          67      24
110.8436650     51.43431820     329.1122742          68      24
110.5922456     51.43368030     322.2897949          69      24
110.3408369     51.43247378     318.2265320          70      24
110.0894455     51.43069871     318.7639771          71      24
109.8380779     51.42835514     322.6147461          72      24
109.5867407     51.42544318     325.0274353          73      24
109.3354406     51.42196294     323.2581177          74      24
109.0841838     51.41791457     319.5807495          75      24
108.8329774     51.41329823     317.1201477          76      24
108.5818275     51.40811412     316.2099915          77      24
108.3307407     51.40236244     316.8377380          78      24
108.0797238     51.39604343     298.8573914          79      24
107.8287831     51.38915735     289.2443848          80      24
107.5779250     51.38170447     273.2621765          81      24
107.3271563     51.37368512     263.7706604          82      24
107.0764849     51.36509966     258.0863037          83      24
106.8259124     51.35594828     256.3311768          84      24
106.5754503     51.34623153     255.9295654          85      24
106.3251033     51.33594973     255.3196564          86      24
106.0748777     51.32510333     254.6002197          87      24
105.8247818     51.31369282     253.1751251          88      24
105.5748180     51.30171850     248.5368347          89      24
104.8257929     51.26241809     212.6278534          92      24
104.5764317     51.24819413     212.6427612          93      24
104.3272363     51.23340912     214.0216522          94      24
104.0782107     51.21806352     209.4248657          95      24
103.8293621     51.20215799     209.8438568          96      24
103.5807014     51.18569350     206.7721100          97      24
103.3322279     51.16867024     200.6274261          98      24
103.0839546     51.15108937     190.3204346          99      24
102.8358824     51.13295125     187.3330383         100      24
102.5880191     51.11425671     181.4138794         101      24
102.3403707     51.09500651     176.7395630         102      24
102.0929406     51.07520120     169.0848541         103      24
101.8457419     51.05484216     164.8515472         104      24
114.6247845     51.53175676     323.3172913          53      25
114.3730924     51.53966779     314.0582581          54      25
114.1213107     51.54701017     290.4432068          55      25
113.8694479     51.55378352     275.4293213          56      25
113.6175098     51.55998761     259.9376221          57      25
113.3655036     51.56562216     262.0328064          58      25
113.1134332     51.57068700     270.1715088          59      25
112.8613082     51.57518185     286.2964783          60      25
112.6091341     51.57910656     296.0339355          61      25
112.3569178     51.58246125     305.7422791          62      25
112.1046655     51.58524520     311.5220337          63      25
111.8523842     51.58745860     320.6510620          64      25
111.6000803     51.58910135     329.9221191          65      25
111.3477606     51.59017337     334.0423584          66      25
111.0954318     51.59067464     334.5669250          67      25
110.8431004     51.59060511     334.4996643          68      25
110.5907732     51.58996481     331.3059692          69      25
110.3384567     51.58875375     325.2989807          70      25
110.0861578     51.58697199     323.7508850          71      25
109.8338829     51.58461959     324.2585144          72      25
109.5816387     51.58169666     325.0184937          73      25
109.3294320     51.57820332     321.3325195          74      25
109.0772691     51.57413970     311.0027771          75      25
108.8251571     51.56950599     305.1937866          76      25
108.5731024     51.56430236     299.2740173          77      25
108.3211113     51.55852903     286.4789429          78      25
108.0691908     51.55218624     276.9027710          79      25
107.8173475     51.54527426     270.4995728          80      25
107.5655876     51.53779335     259.5351257          81      25
107.3139181     51.52974384     254.4743805          82      25
107.0623470     51.52112611     250.5905762          83      25
106.8108758     51.51194033     250.1346588          84      25
106.5595162     51.50218708     250.3745270          85      25
106.3082729     51.49186667     250.1965485          86      25
106.0571524     51.48097954     249.6217651          87      25
105.8061630     51.46952622     248.4563904          88      25
104.8036154     51.41805929     210.5029602          92      25
104.5533681     51.40378232     214.0912323          93      25
104.3032889     51.38894197     212.7978210          94      25
104.0533813     51.37353896     202.7498169          95      25
103.8036526     51.35757396     205.8247528          96      25
103.5541138     51.34104794     197.7987061          97      25
103.3047642     51.32396110     191.6237793          98      25
103.0556170     51.30631461     185.5276031          99      25
102.8066729     51.28810882     181.3952942         100      25
102.5579401     51.26934458     175.9202881         101      25
102.3094244     51.25002266     171.7402039         102      25
114.8903999     51.67933380     303.9351807          52      26
114.6378974     51.68784508     313.3113403          53      26
114.3852978     51.69578591     308.1110535          54      26
114.1326075     51.70315594     296.3955078          55      26
113.8798354     51.70995482     280.0524597          56      26
113.6269871     51.71618230     252.8637543          57      26
113.3740700     51.72183809     245.6995087          58      26
113.1210879     51.72692203     266.1253967          59      26
112.8680507     51.73143384     279.0692444          60      26
112.6149638     51.73537335     297.5077820          61      26
112.3618341     51.73874041     306.1392212          62      26
112.1086682     51.74153487     313.5670471          63      26
111.8554730     51.74375690     319.9741821          64      26
111.6022550     51.74540584     329.3976440          65      26
111.3490210     51.74648191     330.7734070          66      26
111.0957776     51.74698507     332.5745850          67      26
110.8425318     51.74691528     336.0352478          68      26
110.5892901     51.74627256     337.0581360          69      26
110.3360593     51.74505694     330.0995178          70      26
110.0828462     51.74326845     323.5076599          71      26
109.8296575     51.74090718     319.0551758          72      26
109.5764998     51.73797322     309.2808228          73      26
109.3233800     51.73446670     313.3284607          74      26
109.0703044     51.73038776     306.9671021          75      26
108.8172803     51.72573656     297.4779053          76      26
108.5643141     51.72051331     286.1811218          77      26
108.3114122     51.71471822     271.3183289          78      26
108.0585818     51.70835152     261.8724060          79      26
107.8058292     51.70141349     250.6692657          80      26
107.5531611     51.69390440     244.7985535          81      26
107.3005843     51.68582457     239.8818359          82      26
107.0481070     51.67717439     237.0280609          83      26
106.7957306     51.66795404     238.8633728          84      26
106.5434671     51.65816408     238.3556976          85      26
106.2913212     51.64780486     241.5715332          86      26
106.0392994     51.63687679     244.0096436          87      26
104.7812782     51.57372023     206.7887268          92      26
104.5301395     51.55938945     212.6111603          93      26
104.2791701     51.54449346     207.1697388          94      26
104.0283739     51.52903299     196.8015594          95      26
103.7777589     51.51300820     195.4483643          96      26
103.5273359     51.49642033     193.2082520          97      26
103.2771040     51.47926956     187.5772400          98      26
103.0270767     51.46155710     179.0248718          99      26
102.7772548     51.44328328     180.0352783         100      26
102.5276464     51.42444898     175.4802094         101      26
102.2782574     51.40505495     173.2131653         102      26
114.9045210     51.83541184     287.6981506          52      27
114.6511055     51.84395523     297.2850647          53      27
114.3975918     51.85192602     300.2716370          54      27
114.1439864     51.85932387     291.8346558          55      27
113.8902984     51.86614841     280.9149475          56      27
113.6365332     51.87239940     275.1801758          57      27
113.3826986     51.87807655     267.5858154          58      27
113.1287982     51.88317969     271.9941711          59      27
112.8748422     51.88770855     280.8760986          60      27
112.6208359     51.89166295     289.5039978          61      27
112.3667863     51.89504273     305.6033630          62      27
112.1127002     51.89784775     311.8045654          63      27
111.8585843     51.90007789     317.9896851          64      27
111.6044455     51.90173307     323.3707886          65      27
111.3502905     51.90281349     320.1238403          66      27
111.0961260     51.90331855     322.6531372          67      27
110.8419590     51.90324850     335.3145142          68      27
110.5877963     51.90260335     338.6614380          69      27
110.3336445     51.90138313     333.0841675          70      27
110.0795106     51.89958788     316.9512329          71      27
109.8254014     51.89721768     304.7618713          72      27
109.5713234     51.89427264     298.9026184          73      27
109.3172839     51.89075287     297.1819153          74      27
109.0632890     51.88665851     296.0213013          75      27
108.8093462     51.88198975     287.4761658          76      27
108.5554619     51.87674677     275.2021484          77      27
108.3016426     51.87092979     261.2682190          78      27
108.0478956     51.86453906     250.7241058          79      27
107.7942273     51.85757484     228.2116547          80      27
107.5406443     51.85003741     222.4220428          81      27
107.2871538     51.84192710     217.5794067          82      27
107.0337636     51.83324429     213.9930725          83      27
106.7804757     51.82398918     216.2140350          84      27
106.5273018     51.81416232     215.9398346          85      27
106.2742467     51.80376405     224.6240845          86      27
106.0213171     51.79279482     232.6458588          87      27
104.7587797     51.72940067     203.5630798          92      27
104.5067427     51.71501606     204.5747375          93      27
104.2548770     51.70006414     196.9999390          94      27
104.0031868     51.68454539     193.5291901          95      27
103.7516793     51.66846049     192.5040894          96      27
103.5003653     51.65181067     191.6031342          97      27
103.2492451     51.63459565     189.4089813          98      27
115.1729758     51.98235978     301.0455017          51      28
114.9187448     51.99150991     307.8588562          52      28
114.6644096     52.00008558     298.3214722          53      28
114.4099753     52.00808649     299.0758667          54      28
114.1554482     52.01551231     290.4258728          55      28
113.9008376     52.02236266     286.7599182          56      28
113.6461489     52.02863729     286.7516174          57      28
113.3913901     52.03433592     284.6276550          58      28
113.1365648     52.03945837     285.2431030          59      28
112.8816832     52.04400436     298.0866089          60      28
112.6267508     52.04797373     295.9682617          61      28
112.3717747     52.05136630     306.9606018          62      28
112.1167615     52.05418194     312.6825256          63      28
111.8617184     52.05642053     318.3597107          64      28
111.6066520     52.05808197     318.3208313          65      28
111.3515692     52.05916620     311.8976440          66      28
111.0964769     52.05967317     313.1711731          67      28
110.8413821     52.05960314     327.6038208          68      28
110.5862915     52.05895555     334.5879211          69      28
110.3312120     52.05773070     327.8995361          70      28
110.0761506     52.05592866     306.0559082          71      28
109.8211141     52.05354949     295.4391785          72      28
109.5661094     52.05059330     289.7041016          73      28
109.3111433     52.04706020     287.9633789          74      28
109.0562225     52.04295035     286.1620483          75      28
108.8013542     52.03826392     273.6076355          76      28
108.5465452     52.03300111     257.9063721          77      28
108.2918018     52.02716212     249.4501038          78      28
108.0371316     52.02074722     237.1836548          79      28
107.7825409     52.01375667     219.0787354          80      28
107.5280365     52.00619074     212.0578918          81      28
107.2736254     51.99804978     207.3815918          82      28
107.0193160     51.98933418     205.9327545          83      28
106.7651098     51.98004410     203.8210754          84      28
106.5110189     51.97018014     200.9247894          85      28
104.2304083     51.85565208     192.7605133          94      28
103.9778172     51.84007499     191.7733612          95      28
103.7254109     51.82392966     192.8291779          96      28
103.4732007     51.80721707     194.8174133          97      28
115.1882287     52.13844330     299.4859619          51      29
114.9330726     52.14762806     302.0597229          52      29
114.6778111     52.15623618     297.3199768          53      29
114.4224494     52.16426739     295.3602295          54      29
114.1669939     52.17172132     293.5037842          55      29
113.9114539     52.17859762     294.8681946          56      29
113.6558351     52.18489602     309.5859680          57      29
113.4001452     52.19061625     310.1631775          58      29
113.1443883     52.19575811     293.0508728          59      29
112.8885743     52.20032134     296.5711975          60      29
112.6327091     52.20430575     308.1708069          61      29
112.3767996     52.20771119     308.0346680          62      29
112.1208527     52.21053751     316.9110718          63      29
111.8648754     52.21278459     318.1246033          64      29
111.6088747     52.21445233     309.0124817          65      29
111.3528573     52.21554067     299.8972168          66      29
111.0968304     52.21604957     300.7819214          67      29
109.5608570     52.20693497     283.4542542          73      29
109.3049577     52.20338848     280.3131714          74      29
109.0491042     52.19926305     272.7792358          75      29
108.7933038     52.19455886     260.2486572          76      29
108.5375632     52.18927609     242.2129517          77      29
108.2818890     52.18341498     235.3302917          78      29
108.0262888     52.17697578     225.5422821          79      29
107.7707690     52.16995875     214.3382416          80      29
107.5153364     52.16236418     209.8954010          81      29
106.7496317     52.13611859     197.9657745          84      29
106.4946171     52.12621732     189.8261261          85      29
106.2397241     52.11574035     191.8667603          86      29
103.4458387     51.96263974     197.1170197          97      29
115.4595671     52.28474600     287.6895752          50      30
115.2035934     52.29454395     294.7451477          51      30
114.9475054     52.30376352     296.1753540          52      30
114.6913109     52.31240428     296.2460938          53      30
114.4350149     52.32046594     299.0211792          54      30
114.1786243     52.32794815     299.3462524          55      30
113.9221482     52.33485054     301.5080261          56      30
113.6655923     52.34117285     303.8203125          57      30
113.4089647     52.34691478     303.2023315          58      30
113.1522692     52.35207617     296.1870728          59      30
112.8955161     52.35665672     306.2594604          60      30
112.6387111     52.36065627     306.1275635          61      30
112.3818614     52.36407464     310.0209351          62      30
112.1249739     52.36691170     323.5198669          63      30
111.8680557     52.36916732     324.2223206          64      30
111.6111137     52.37084140     312.3397522          65      30
111.3541549     52.37193387     301.7687683          66      30
111.0971865     52.37244470     298.1897583          67      30
107.7589107     52.32617917     217.5718689          80      30
115.7327710     52.43041190     282.1829834          49      31
115.4759823     52.44082718     284.8090210          50      31
115.2190711     52.45066232     293.9031372          51      31
114.9620444     52.45991689     295.8930359          52      31
114.7049100     52.46859047     298.1686401          53      31
114.4476731     52.47668275     302.4023743          54      31
114.1903404     52.48419340     306.4338684          55      31
113.9329212     52.49112202     305.9327393          56      31
113.6754215     52.49746837     306.9595032          57      31
113.4178492     52.50323214     305.3489380          58      31
113.1602083     52.50841316     306.1378784          59      31
112.9025091     52.51301113     302.0857544          60      31
112.6447574     52.51702590     308.2424011          61      31
112.3869606     52.52045728     314.1459045          62      31
112.1291255     52.52330513     327.5556641          63      31
111.8712594     52.52556933     329.4815063          64      31
111.6133692     52.52724978     318.3394470          65      31
111.3554621     52.52834642     309.4454041          66      31
111.0975452     52.52885919     304.7222595          67      31
115.7502502     52.58646823     280.4935608          49      32
115.4925186     52.59692311     284.9577942          50      32
115.2346631     52.60679564     290.9464111          51      32
114.9766908     52.61608540     296.8993835          52      32
114.7186096     52.62479198     302.3565369          53      32
114.4604247     52.63291506     305.7054443          54      32
114.2021431     52.64045430     319.8577576          55      32
113.9437740     52.64740931     311.1121216          56      32
113.6853234     52.65377982     306.3297424          57      32
113.4267994     52.65956555     303.8647461          58      32
113.1682061     52.66476631     307.3281555          59      32
112.9095539     52.66938180     308.5125427          60      32
112.6508485     52.67341187     311.3795166          61      32
112.3920976     52.67685633     315.7199097          62      32
112.1333079     52.67971504     323.4961243          63      32
111.8744868     52.68198787     336.6636353          64      32
111.6156415     52.68367473     334.9827881          65      32
111.3567790     52.68477555     316.6895752          66      32
111.0979066     52.68529027     309.7045288          67      32
116.0264094     52.73146028     265.3212891          48      33
115.7678588     52.74253912     272.0644531          49      33
115.5091773     52.75303380     281.7940063          50      33
115.2503706     52.76294393     289.2057495          51      33
114.9914457     52.77226909     296.1669922          52      33
114.7324107     52.78100885     303.3446960          53      33
114.4732710     52.78916290     309.6904907          54      33
114.2140333     52.79673089     313.8142395          55      33
113.9547073     52.80371243     318.8064270          56      33
113.6952988     52.81010724     314.0467834          57      33
113.4358161     52.81591505     306.7380066          58      33
113.1762633     52.82113566     306.7138672          59      33
112.9166510     52.82576878     315.3962708          60      33
112.6569849     52.82981423     315.0088196          61      33
112.3972727     52.83327185     317.6825867          62      33
112.1375213     52.83614147     323.3993835          63      33
111.8777383     52.83842299     331.8385925          64      33
111.6179306     52.84011629     337.2469482          65      33
116.3044656     52.87579563     239.9820557          47      34
116.0451038     52.88750239     249.6894531          48      34
115.7855982     52.89862345     266.3186035          49      34
115.5259599     52.90915815     279.2622681          50      34
115.2661949     52.91910610     289.4996033          51      34
115.0063104     52.92846685     298.3010254          52      34
114.7463147     52.93723998     304.7585754          53      34
114.4862129     52.94542517     308.7801819          54      34
114.2260122     52.95302208     316.0333862          55      34
113.9657221     52.96003029     322.1752319          56      34
113.7053486     52.96644955     321.1315918          57      34
113.4449001     52.97227956     315.3796997          58      34
113.1843807     52.97752013     314.0747681          59      34
112.9238010     52.98217097     318.2901001          60      34
112.6631671     52.98623190     317.8494263          61      34
112.4024865     52.98970274     320.9505615          62      34
112.1417663     52.99258335     325.3502502          63      34
111.8810140     52.99487359     328.4041443          64      34
111.6202369     52.99657337     329.2696228          65      34
116.5844363     53.01946514     222.8329773          46      35
116.3242606     53.03180427     233.3623657          47      35
116.0639379     53.04355574     246.1502838          48      35
115.8034699     53.05471927     259.3479919          49      35
115.5428676     53.06529423     275.5954895          50      35
115.2821373     53.07528020     291.7142334          51      35
115.0212861     53.08467675     305.5383606          52      35
114.7603224     53.09348344     312.8783875          53      35
114.4992515     53.10169995     312.4291687          54      35
114.2380806     53.10932592     316.0264282          55      35
113.9768192     53.11636097     320.0248718          56      35
113.7154736     53.12280481     325.1491394          57      35
113.4540520     53.12865715     322.3730164          58      35
113.1925588     53.13391779     320.2173462          59      35
112.9310046     53.13858645     318.1454468          60      35
112.6693956     53.14266294     319.2174683          61      35
112.4077393     53.14614708     322.6177979          62      35
112.1460430     53.14903873     326.2361145          63      35
116.8663273     53.16246218     213.6230316          45      36
116.6053447     53.17543768     217.2279663          46      36
116.3442026     53.18782398     226.5386810          47      36
116.0829120     53.19962039     244.3639679          48      36
115.8214745     53.21082664     253.7643433          49      36
115.5599011     53.22144208     266.7470093          50      36
115.2981982     53.23146629     287.2519531          51      36
115.0363732     53.24089883     303.2163696          52      36
114.7744341     53.24973927     312.2298889          53      36
114.5123871     53.25798726     312.1182251          54      36
114.2502386     53.26564248     314.7318115          55      36
113.9879987     53.27270450     321.7342529          56      36
113.7256736     53.27917306     327.0091248          57      36
113.4632717     53.28504785     325.2578430          58      36
113.2007983     53.29032867     323.0879517          59      36
112.9382623     53.29501525     322.8333435          60      36
112.6756708     53.29910739     324.9343262          61      36
112.4130316     53.30260491     326.7932129          62      36
112.1503518     53.30550766     328.0010986          63      36
116.8883650     53.31839350     210.5803223          45      37
116.6264108     53.33141867     208.6722107          46      37
116.3642952     53.34385242     216.3295593          47      37
116.1020295     53.35569403     231.6871338          48      37
115.8396152     53.36694324     243.9727173          49      37
115.5770635     53.37759939     260.0837097          50      37
115.3143809     53.38766205     275.0919800          51      37
115.0515747     53.39713079     290.0104065          52      37
114.7886531     53.40600517     301.8305664          53      37
114.5256222     53.41428485     307.4833984          54      37
114.2624889     53.42196947     312.4475403          55      37
113.9992634     53.42905862     318.1948853          56      37
113.7359515     53.43555204     327.3214722          57      37
113.4725619     53.44144942     325.2457275          58      37
113.2091000     53.44675054     324.6758423          59      37
112.9455748     53.45145514     325.5353088          60      37
112.6819935     53.45556302     328.9841614          61      37
112.4183638     53.45907399     329.4517517          62      37
112.1546932     53.46198791     329.5180359          63      37
117.1733311     53.46066481     222.5325012          44      38
116.9105685     53.47433304     215.3531952          45      38
116.6476355     53.48740817     202.3129425          46      38
116.3845393     53.49988963     213.2804260          47      38
116.1212911     53.51177670     227.4619904          48      38
115.8578928     53.52306911     240.1247559          49      38
115.5943554     53.53376620     255.9842682          50      38
115.3306857     53.54386754     270.9574585          51      38
115.0668910     53.55337269     283.4601440          52      38
114.8029796     53.56228120     294.6933289          53      38
114.5389576     53.57059273     300.8070984          54      38
114.2748321     53.57830693     309.8091736          55      38
114.0106131     53.58542337     318.7075195          56      38
113.7463069     53.59194179     323.8016968          57      38
113.4819224     53.59786188     325.8356323          58      38
113.2174645     53.60318342     325.5145874          59      38
112.9529426     53.60790614     327.6464539          60      38
112.6883640     53.61202985     330.0827942          61      38
112.4237365     53.61555436     331.9619446          62      38
112.1590675     53.61847951     330.6615295          63      38
117.1966865     53.61655781     198.5814514          44      39
116.9329397     53.63027853     187.1314392          45      39
116.6690205     53.64340391     196.8674774          46      39
116.4049363     53.65593335     211.5111084          47      39
116.1406984     53.66786614     230.5790405          48      39
115.8763086     53.67920200     247.8042603          49      39
115.6117783     53.68994027     256.6301270          50      39
115.3471140     53.70008051     267.8860168          51      39
115.0823234     53.70962227     278.9711304          52      39
114.8174147     53.71856511     284.4773560          53      39
114.5523942     53.72690868     291.1964111          54      39
114.2872690     53.73465262     303.0005493          55      39
114.0220492     53.74179651     320.0742798          56      39
113.7567412     53.74834008     327.1724548          57      39
113.4913537     53.75428301     328.9883728          58      39
113.2258926     53.75962508     334.4743347          59      39
112.9603665     53.76436604     337.4749146          60      39
112.6947829     53.76850567     330.7861938          61      39
112.4291499     53.77204378     330.3979492          62      39
112.1634751     53.77498023     331.5025024          63      39
117.7491475     53.74311822     249.3168488          42      40
117.4847771     53.75808528     219.1420135          43      40
117.2202188     53.77245590     179.3312073          44      40
116.9554804     53.78622941     166.8780975          45      40
116.6905677     53.79940532     179.9708405          46      40
116.4254881     53.81198302     215.1264954          47      40
116.1602531     53.82396179     232.4441528          48      40
115.8948644     53.83534135     249.9734344          49      40
115.6293336     53.84612103     257.9580078          50      40
115.3636673     53.85630039     265.0108032          51      40
115.0978732     53.86587897     271.7697449          52      40
114.8319597     53.87485634     280.3554077          53      40
114.5659331     53.88323213     288.8791809          54      40
114.2998006     53.89100598     299.2578430          55      40
114.0335724     53.89817748     320.6328735          56      40
113.7672550     53.90474634     334.0971375          57      40
113.5008573     53.91071225     334.4407043          58      40
113.2343850     53.91607498     339.6205139          59      40
112.9678468     53.92083427     333.0605774          60      40
112.7012508     53.92498991     331.6416931          61      40
112.4346047     53.92854227     331.3617859          62      40
117.7748506     53.89890779     253.7784576          42      41
117.5094854     53.91393249     216.1666870          43      41
117.2439301     53.92835847     171.2120209          44      41
116.9781928     53.94218509     156.9765778          45      41
116.7122791     53.95541181     173.2147980          46      41
116.4461966     53.96803805     196.4080963          47      41
116.1799569     53.98006306     218.1260529          48      41
115.9135618     53.99148657     245.0813599          49      41
115.6470229     54.00230790     254.4680328          50      41
115.3803470     54.01252661     262.1492920          51      41
115.1135418     54.02214224     268.4656067          52      41
114.8466159     54.03115433     278.8592834          53      41
114.5795755     54.03956253     290.2476807          54      41
114.3124281     54.04736647     301.5305176          55      41
114.0451838     54.05456573     319.3921814          56      41
113.7778494     54.06116003     332.4392090          57      41
113.5104336     54.06714904     335.2965698          58      41
113.2429424     54.07253255     334.4701233          59      41
112.9753846     54.07731028     332.3244324          60      41
112.7077683     54.08148203     332.0116577          61      41
112.4401012     54.08504760     333.0757751          62      41
118.0669159     54.03901599     263.7647400          41      42
117.8007494     54.05469892     243.1171265          42      42
117.5343820     54.06978159     205.2609406          43      42
117.2678223     54.08426327     175.6131287          44      42
117.0010785     54.09814329     170.1551971          45      42
116.7341563     54.11142113     177.3397064          46      42
116.4670634     54.12409618     190.8446198          47      42
116.1998113     54.13616771     210.5569305          48      42
115.9324022     54.14763542     231.4163513          49      42
115.6648477     54.15849864     247.1030426          50      42
115.3971545     54.16875693     257.4148254          51      42
115.1293305     54.17840980     266.3018494          52      42
114.8613844     54.18745682     278.8379517          53      42
114.5933226     54.19589762     290.7257385          54      42
114.3251524     54.20373182     307.5660400          55      42
114.0568843     54.21095901     318.5211792          56      42
113.7885250     54.21757889     327.0979614          57      42
113.5200834     54.22359115     332.1440430          58      42
113.2515656     54.22899555     335.0115356          59      42
112.9829803     54.23379184     335.9168701          60      42
112.7143359     54.23797978     337.2074890          61      42
112.4456400     54.24155920     337.9125671          62      42
118.0940204     54.19474806     246.9061127          41      43
117.8268464     54.21049159     202.9130249          42      43
117.5594693     54.22563256     187.8252716          43      43
117.2918976     54.24017025     185.5379486          44      43
117.0241397     54.25410398     189.4202576          45      43
116.7562014     54.26743323     190.0824890          46      43
116.4880904     54.28015738     193.5561066          47      43
116.2198184     54.29227569     205.9809113          48      43
115.9513876     54.30378787     225.3407288          49      43
115.6828095     54.31469323     240.4529572          50      43
115.4140913     54.32499131     249.9177094          51      43
115.1452408     54.33468166     263.6254883          52      43
114.8762668     54.34376381     279.0523376          53      43
114.6071756     54.35223739     296.6654663          54      43
114.3379749     54.36010204     313.5418091          55      43
114.0686751     54.36735731     322.4745483          56      43
113.7992831     54.37400293     325.2992859          57      43
113.5298077     54.38003857     324.5292358          58      43
113.2602553     54.38546399     331.0069885          59      43
112.9906347     54.39027894     338.8146667          60      43
112.7209542     54.39448317     351.4557800          61      43
112.4512217     54.39807652     349.2817078          62      43
118.1213328     54.35047902     249.6186829          41      44
117.8531438     54.36628349     195.9488068          42      44
