AGS_LITHID	Site_ID	UWI	Lat_NAD83	Long_NAD83	Li_mg_L	Geo_Unit	Gr_El_masl	KB_El_masl	T_Depth_m	B_Depth_m	M_Depth_m	Cat_An_Bal	Date_Samp	Comments	Report_No	Reference	Pub_by
LITHID_0083	95		49.248290	-111.510987	<0.1	Milk River Formation	972.6		228.6	234.7	231.7	0.10076	1977-06-24		AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_0084	154		49.015555	-111.138535	<0.1							-0.01059	1978-06-13		AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_0085	108388	100/04-10-073-23W5/0	55.304199	-117.458883	15.0		785.2	789.4	541.0	1460.9	1001.0	0.02488			AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_0086	127797	100/04-10-110-07W6/0	58.530258	-119.084876	44.0	Elk Point Group	491.6	496.8	1722.1	1745.0	1733.6	-0.00442			AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_0087	251		52.961845	-113.097412	0.2		742.4		47.2	53.3	50.3	-0.03744	1977-07-15		AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_0088	407		52.757963	-114.313028	0.0	Paskapoo Formation	929.9		25.9	32.0	29.0	0.33690	1979-08-10		AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_0090	106206	100/04-12-070-18W5/0	55.042064	-116.616461	32.0	Beaverhill Lake Group	865.0	869.0	2711.8	2715.2	2713.5	-0.00588			AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_0091	817		49.118390	-111.362505	<0.1							-0.01153	1977-10-19		AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_0092	93215	100/04-16-060-13W4/0	54.180945	-111.901348	4.9	Viking Formation	660.8	663.2	482.2	484.3	483.3	0.01133			AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_0093	112689	100/04-20-080-21W5/0	55.943808	-117.259484	5.0	Triassic system	639.5	640.1	896.1	923.5	909.8	0.02297			AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_0094	116623	100/04-20-087-08W5/0	56.554189	-115.247083	16.0	Elk Point Group	546.5	550.5	1450.8	1458.5	1454.7	0.02200			AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_0095	548		53.877496	-115.466392	0.1	Paskapoo Formation	785.1		23.2	29.3	26.3	0.00548	1979-09-06		AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_0096	548		51.490633	-113.354259	0.2		853.7		239.3	245.4	242.4	-0.00860	1977-08-04		AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_0097	57756	100/04-24-042-23W4/0	52.624635	-113.191830	78.1	Winterburn Group	858.0	863.2	1708.4	1711.8	1710.1	0.01559			AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_0098	109007	100/04-28-074-02W6/0	55.433365	-118.254909	115.0	Wabamun Group	633.7	637.9	2670.0	2686.8	2678.4	-0.06385			AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_0099	3300	100/04-29-008-16W4/0	49.671339	-112.146678	2.6		872.3	876.3	969.9	971.7	970.8	0.11275			AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_0100	606		51.952624	-110.663507	0.3	Belly River Group	699.7		9.8	15.8	12.8	-0.04159	1978-08-03		AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_0101	39478	100/04-30-031-09W4/0	51.679893	-111.277597	9.8	Winterburn Group	758.6	762.3	1125.6	1126.5	1126.1	-0.01052			AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_0102	39478	100/04-30-031-09W4/0	51.679893	-111.277597	13.0	Winterburn Group	758.6	762.3	1125.9	1132.3	1129.1	-0.00764			AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_0103	73603	100/04-36-049-04W5/0	53.268624	-114.461158	11.0		820.7	824.4	1629.0	1631.0	1630.0	0.01592			AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_0104	490		51.636698	-114.707386	0.1		1285.1		50.3	56.4	53.4	0.06265	1980-09-09		AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_0105	34		52.464873	-113.270598	0.1				61.0	67.1	64.1		1981-04-08		AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_0106	41465	100/05-12-032-05W5/0	51.726775	-114.588185	49.0	Mississippian system	1165.6	1169.5	2848.4	2871.2	2859.8	0.01669			AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_0107	544		53.786038	-115.046403	<0.1		905.5		67.1	73.2	70.2	0.01097	1977-08-06		AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_0108	544		51.365118	-112.196859	0.1	Wapiti Formation	754.6		100.0	106.1	103.1	0.06549	1979-09-07		AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_0109	104		49.959630	-113.820428	<0.1	Paskapoo Formation	1140.2		52.7	58.8	55.8	-0.00237	1977-06-26		AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_0110	105		49.172140	-113.433251	<0.1		1280.5		41.1	47.2	44.2	0.05436	1977-06-28		AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_0111	92437	100/05-17-059-17W4/0	54.099702	-112.520738	9.6	Mannville Group	664.2	666.6	691.9	698.0	695.0	0.03476			AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_0112	601		51.403375	-110.371431	0.5	Belly River Group	769.8		6.1	12.2	9.2	0.02012	1978-08-02		AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_0113	66141	100/05-21-047-27W4/0	53.066504	-113.900835	140.0	Woodbend Group	846.4	850.1	2142.7	2144.6	2143.7	-0.00897			AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_0114	527		53.248671	-114.072110	0.1	Paskapoo Formation	747.0		70.1	76.2	73.2	0.04004	1979-09-27		AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_0115	782		49.148586	-111.203571	<0.1							0.00745	1977-09-07		AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_0116	531		53.339425	-114.516340	0.1		899.4		24.4	30.5	27.5	-0.01937	1977-08-06		AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_0117	531		51.108815	-112.420916	0.1	Paskapoo Formation	686.0		49.1	55.2	52.2	0.09977	1979-09-20		AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_0118	234		54.556226	-113.361231	<0.1		785.1		33.5	39.6	36.6	0.00942	1977-07-14		AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_0119	234		52.435930	-113.054834	0.0	Belly River Group	646.3		70.1	76.2	73.2	-0.05416	1979-07-05		AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_0120	552		51.705256	-113.143863	<0.1	Paskapoo Formation	846.0		29.6	35.7	32.7	0.01558	1977-08-04		AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_0121	767		49.091125	-111.089672	<0.1							-0.02690	1977-09-07		AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_0122	53276	100/06-01-040-10W4/0	52.411759	-111.317563	0.7	Belly River Group	734.3	738.2	278.3	295.0	286.7	-0.00114			AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_0123	117540	100/06-01-088-15W5/0	56.599819	-116.255452	1.8	Mannville Group	663.9	667.5	557.8	563.9	560.9	0.04299			AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_0124	126000	100/06-01-098-07W6/0	57.472616	-118.994521	35.0	Beaverhill Lake Group	658.7	662.3	2095.5	2120.2	2107.9	0.00327			AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_0125	553		51.763494	-112.766019	0.2		823.2		27.4	33.5	30.5	0.01952	1977-08-09		AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_0126	768		49.090486	-111.110552	<0.1							-0.00818	1977-09-07		AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_0127	28966	100/06-02-021-09W4/0	50.753773	-111.147912	2.0	Viking Formation	759.9	763.5	768.1	773.6	770.9	0.00339			AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_0128	41739	100/06-02-033-13W4/0	51.798385	-111.741903	1.9	Viking Formation	808.6	812.6	970.8	989.1	980.0	0.00938			AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_0129	49621	100/06-02-038-22W4/0	52.235861	-113.041098	11.5	Mississippian system	881.8	886.1	1445.4	1460.0	1452.7	-0.05811			AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_0130	92195	100/06-02-059-06W4/0	54.068811	-110.798468	13.0	Mannville Group	681.8	684.3	524.3	532.2	528.3	0.02730			AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_0131	812		49.091242	-111.398725	<0.1							0.27221	1977-10-19		AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_0132	26339	100/06-03-020-07W4/0	50.666407	-110.898302	1.9	Viking Formation	751.3	754.7	746.8	755.9	751.4	0.00830			AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_0133	32781	100/06-03-024-14W4/0	51.012894	-111.882614	3.4		719.3	723.3	823.0	833.3	828.2	-0.01467			AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_0134	87925	100/06-03-056-10W4/0	53.806949	-111.408670	18.0	Mannville Group	664.2	667.8	672.4	685.8	679.1	-0.00449			AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_0135	110451	100/06-03-077-22W4/0	55.639935	-113.335679	2.6		757.1	760.5	622.4	626.1	624.3	0.12812			AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_0136	116258	100/06-03-086-13W5/0	56.425422	-115.969170	17.0	Beaverhill Lake Group	580.0	584.0	1555.4	1561.5	1558.5	-0.00012			AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_0137	239		52.644516	-113.135829	0.1		548.8		9.1	15.2	12.2	0.01634	1979-06-26		AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_0138	239		54.832779	-112.246063	<0.1				30.5	36.6	33.6	-0.04363	1977-07-15		AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_0139	536		51.108790	-113.542866	0.0		868.9		51.8	57.9	54.9	0.06213	1979-09-25		AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_0140	536		53.412532	-115.030087	<0.1		952.7		149.4	155.4	152.4	0.00495	1977-07-27		AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
